CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,PitchSatisfactionScore,NumberOfChildrenVisiting,MonthlyIncome,Weather,review_text
203516,0,30,Company Invited,1,9,Female,4,4,Basic,4,2,5,3,21858,rain,"Fantastic experience and service!Kostas was great host quick on respond and very helpful.His friend Dimitris was super kind and provided all sorts of informations we needed to move around.
Amazing apartment! Super clean, great location highly recommend to friends/family when plan to visit Athens.
Big Thanks!"
203517,0,29,Self Enquiry,1,36,Male,4,6,Deluxe,4,3,1,3,25227,fog,"Perfect and comfortable!  Everything was great...  we had someone greet us upon arrival, which was nice and something you don’t always get with Airbnb.  The guy was nice and offered suggestions.  Apartment was clean and comfortable and the features were easy to figure out.  Also very safe.  Excellent stay!"
203518,0,34,Self Enquiry,1,15,Male,4,4,Deluxe,3,4,3,3,25066,rain,"Kostas location was superb, 2 min from  metro which can take you anywhere in the city.  Peter and or Alex front desk were exceptional. Very helpful and informative really went the extra mile.  15 min from Acropolis. Near nice restaurants and bars. The apt was excellent, very clean and modern.  Not much shopping, but again Metro takes you everywhere or taxi available.  Apt was extremely well secured.  Felt very safe.  Bakery down the street was great.  The view of the Acropolis from rooftop was amazing.  Only concern make sure you ask that Jacuzzi temperature is working accurately.  I had a wonderful time in Athens. Monique, Atlanta GA"
203519,0,33,Self Enquiry,1,17,Male,2,4,Standard,3,4,1,1,29922,rain,"We absolutely loved staying at Kostas’s place! The room was very clean, modern, and cozy. Kostas and his friend Petros pointed us in the right direction for sight seeing, food and fun. They were even nice enough to buy us flowers and leave them in our room for us upon arrival (because they knew we were on our honeymoon). 10/10 would recommend this spot! So close to great restaurants and only a short walk away from amazing sight seeing."
203520,0,55,Company Invited,1,18,Female,3,4,Super Deluxe,3,5,3,,34710,rain,"We have been told that we can not stay at Kostas's place when we arrived at the day. Because there is some problem in the house, so we booked a hotel and did not stay at his place. However, Kostas has refunded us and provided us a week stay in summer. We have feel his sorry."
203521,1,30,Self Enquiry,1,7,Male,4,5,Basic,5,8,3,3,21040,rain,Ola htan poly omorfa! Eyxaristoume!
203522,0,45,Self Enquiry,1,35,Male,3,4,Super Deluxe,5,5,1,,35006,rain,just amazing.....we didn't find something negative... I am just looking forward to booking again.....
203523,0,40,Self Enquiry,1,13,Fe Male,3,4,Standard,4,6,3,2,27054,rain,"We’re a group of 4 adults with an infant staying at Mr Kostas’s place from 12 to 14 May 2018.
We were welcomed by Mr Peter at the reception lobby on arrival.
We want to thank Mr Kostas & Peter for being very responsive and helpful through phone communication.
And also extend our gratitude to Mr Peter, who was very informative and friendly, providing us with details and map to guide us around the area.
Keep up the good job guys!
The location was very convenient via train as well. Just a little noisy due to the train operations, but the room was big and nice for all of us. Love the interior and style, 2 bedrooms 2 bathrooms and a big and wide living room space, kitchen is a little small but functional. On level 4 is a shared hot tub with perfect view. The lift landing is accessible, which is especially important as we have heavy luggages and stroller.
We will definitely be back if we visit Athens again. (:"
203524,0,47,Self Enquiry,3,10,Female,3,4,Super Deluxe,4,2,4,,35284,mon,Great place!
203525,0,36,Self Enquiry,1,23,Fe Male,4,5,Standard,4,3,1,3,27284,rain,"This place is exactly what you see, really nice host and great space to share. It’s a little loud being right on the street facing the rail road and if you like dark rooms to sleep this place has so much light and no outside blinds that blocks  you from the bright sun. Location is great and being able to share the rooftop was amazing. Met some great people up there and the view is really great too. Many thanks !"
203526,0,24,Self Enquiry,1,27,Male,4,4,Deluxe,3,2,4,3,20950,rain,"Kostas is an excellent host.
His place is close to Gazi Square, where you have excellent f&b options at any time of day or night.
45-50 minutes drive for the airport and just across from the metro station, Kostas’ place is ideal for guests looking to be close to the centre and Acropolis. 
Good for families!"
203527,1,41,Self Enquiry,1,16,Male,3,4,Basic,5,5,1,2,20696,fog,"Location, location, location.  This in-town apartment is brand new, with plenty of space, a secure entrance, and a wonderful rooftop terrace with a hot tub and views of the Acropolis (no kidding, and boy does it look beautiful in the evening with the lights on).  If you're in Athens, you could not pick a more convenient location that here.  The subway (which is clean, fast and reliable) is literally two blocks away, and once on the subway, you are only two stops away from the Monastriaki stop (a popular square, a fantastic flee market, and walking distance to the Roman Agora (market) and the Ancient Agora (the Greek market); and another one or two stops to either the Syntagma or the Acropolis stops, from either of which you can walk to the Acropolis, the Acropolis Museum (an absolute must), and other ancient locations, not to mention dining and entertainment venues.  I have no regrets about staying in this lovely residence while in Athens."
203528,0,35,Self Enquiry,3,7,Male,4,5,Standard,3,3,1,2,25761,sun,"All you need Kostas ll find for you. 
Nice place , Nice peuple , i ll be back for sure ."
203529,1,32,Company Invited,1,10,Female,3,4,Basic,3,3,4,2,22762,sun,Excellent value. Great location. Very central to everything and a beautiful nighttime view of the Acropolis. Market very near and beds very comfortable. Good air conditioning .Peter was Kostas assistant and he was very helpful. He allowed us to store our luggage very early ion the morning.
203530,0,51,Company Invited,1,29,Male,3,6,Super Deluxe,3,3,1,2,33089,fog,"Great location, clean place and very nice people,100%recomended"
203531,0,35,Self Enquiry,3,14,Male,3,4,Basic,3,2,1,2,20986,fog,"Although we were only there one night, Kosta's place was very clean and welcoming.  They offered us great local directions and advice.  When I go back to Athens I will be sure to try and book Kosta's place."
203532,0,43,Self Enquiry,1,9,Male,4,5,Basic,4,6,1,3,23519,tue,"I must praise the service provided to us by the host. Alex who checked us in was probably the most caring concierge all of us have ever encountered, and prepared us perfectly for our very short 1 night stay - we only wished we had chosen to stay in Athens longer.
Cafes and bars literally at the doorstep. 
The apartment is clean, modern and boasts a great shower (essential when on the road!). Rooftop with hot tub jacuzzi and amazing view over the beautiful city that is Athens as well as the Acropolis. What more do you need?
Thanks for hosting us Kostas."
203533,0,38,Self Enquiry,1,20,Male,3,4,Deluxe,3,3,1,1,22963,rain,"Kostas place is great. He helped us get a car from the airport to the apartment and check in was a breeze. The place is brand new, with an elevator, and close to the metro. The views from the roof top patio are amazing. I would reccomend staying here"
203534,0,30,Self Enquiry,1,15,Female,3,6,Deluxe,5,5,1,1,28393,rain,Apartment was great. A little outside of the main shopping and restaurants. An easy subway ride or cab ride. Would stay here again. Alex - our host - was awesome!  Helped with questions and requests. He is an A plus! 
203535,0,34,Self Enquiry,1,32,Male,3,5,Deluxe,4,3,1,2,22998,rain,"Kostas is a great host! So nice! Peter was super nice too and helped us with anything we needed. There is a supermarket nearby and the metro station super close too. Really easy to transport! Very good location. Only downside is the wifi, kind of slow... but wifi is slow almost in all Athens. It is the phone company, not the hosts fault! "
203536,0,46,Self Enquiry,1,35,Male,4,4,Basic,3,6,3,3,20810,fog,"Beautiful appartment, very cosy with a nice view in the jacuzzi "
203537,0,43,Company Invited,1,9,Male,3,4,Standard,3,4,3,1,28802,fog,The suite was very pleasant. Alex was very friendly and super helpful. And we loved the unique coffee shop just a block down the street.
203538,0,41,Self Enquiry,3,16,Male,3,4,Deluxe,5,2,3,2,24151,fog,"Great loacation, one stop from the Acropolis! 
Host was great, provided alot of tips,  and communicated very quickly! 
If you want extra towels bring some because there is only one per person."
203539,0,34,Self Enquiry,1,35,Male,4,4,Deluxe,3,3,1,1,23885,fog,"I cannot express how wonderful our stay was here. Alex was so accommodating and incredibly helpful. He mapped out exactly where we were and where we might want to go and how to get there.   we did and saw everything. This really was the perfect place to stay in Athens, easy access to the metro and the bar scene, and the view!  The view of Acropolis from the room top is  incredible. Seeing it lit up at night was just breathtaking. Gazing upon the Acropolis as i sat in the hot tub is a moment i will never forget! i will be staying here again 100%, anytime I am coming to Athens i will be contacting Alex and Kostas to stay at one of their properties. The second apartment we stayed in on the back half of our trip was equally special and beautiful. We are blessed to have found such wonderful accommodations. Thank you!"
203540,0,41,Self Enquiry,2,13,Male,3,4,Super Deluxe,3,3,3,,35115,fog,really close to night life/food/public transportation. Nice and relaxing
203541,0,25,Self Enquiry,1,28,Male,3,5,Basic,5,2,3,1,20974,rain,"3 chairs for dining
2 bathrooms was useful but loose taps.
kitchen bare minimum and very small if self catering.   just ok
hot tub was never hot on roof
quite noisy with traffic
staff friendly and chatty and helpful.
expensive for what you get though and not the ideal place as railway and very busy road"
203542,0,41,Company Invited,1,15,Male,4,4,Deluxe,3,5,3,2,22747,rain,Perfect place.
203543,0,46,Self Enquiry,1,7,Male,4,4,Standard,4,3,3,2,26119,fog,Great place! Highly recommended!
203544,0,36,Self Enquiry,3,35,Female,4,5,Basic,3,2,4,3,21108,rain,Kostas is really nice! Thanks to him we can upgraded to wonderful pace. He replied so fast so it was very convinent to stay this accomodation. The centre was also very close and there were lots of restaurants near us. I strongly recommend his.
203545,0,33,Self Enquiry,1,12,Female,4,5,Deluxe,4,5,3,1,24556,rain,"We were surprisingly upgraded into the brand new Hotel near acropolis area. Location was great , rooftop views amazing and hospitality of receptionists super."
203546,0,37,Self Enquiry,3,9,Male,4,4,Basic,3,5,3,1,21322,rain,"Orestis was a great host. He met us at the metro and showed us around the neighborhood. He suggested places to go and was a great resource! The apartment was lovely, fit the description provided. It was close to many of the sights to see but was on a quiet street. Orestis left us fresh fruit which was a lovely treat! Thank you for a great experience."
203547,0,49,Self Enquiry,3,23,Female,4,4,Deluxe,3,2,4,1,25117,rain,"Orestis was an amazing host. Not only was he free to meet us when we arrived, he also took the time to walk us around the area where his airbnb is at. The area is very nice with a cafe with delicious Greek food, a supermarket on the corner, and a tasty bakery just a few steps away. We walked everywhere from where the apartment was at. It's a 12-15 min walk to the center of Athens, it's a very nice walk through royal gardens and parks. The apartment was very clean and comfortable with all the necessities we needed for our stay.  Orestis thank you for making our stay in Athens so wonderful."
203548,0,30,Self Enquiry,1,16,Male,4,2,Basic,3,8,5,1,21129,rain,"Orestis was a fantastic host! He was so warm and gracious, and made us feel super welcome. The flat is nice and cozy, and located a couple steps away from the Kallimarmaro (Panathenaic Stadium), and within walking distance of Syntagma Square as well. A really enjoyable stay and we loved our chat as well. "
203549,0,34,Self Enquiry,3,15,Male,3,4,Deluxe,5,4,5,1,25070,rain,Orestis was a wonderful host! He met us at Syntagma Square and showed us the neighbourhood and explained the map plan of Athens. He was very accomodating and would definitely recommend staying at his place since it is very centralized and close to all the touristic attractions!
203550,1,31,Self Enquiry,3,7,Male,4,5,Deluxe,5,3,4,2,28392,rain,"The apartment is very nice and comfortable. In Athens was very hot, but in the apartment was cool even with fan. "
203551,0,39,Company Invited,2,17,Male,4,4,Deluxe,3,5,3,3,24755,tue,Perfect host. Could not been better. O met us up very late and walked us a long for 20 min with foodpoints and answered questions. The apartments neighbourhood are calm and cozy. All recommends
203552,0,36,Self Enquiry,1,7,Male,4,5,Basic,5,3,1,3,21128,rain,Orestis was on vacation but his roomate Vassilia was very helpful and ggave me directions and suggestions about where to go. She dropped a nice bag of fruit and answered all my questions.
203553,0,31,Self Enquiry,3,36,Male,3,4,Standard,4,5,4,2,27928,fog,"Highly recommend the flat of Orestis, everything what you're need you will get! Thank you a lot!"
203554,1,36,Self Enquiry,1,9,Female,4,4,Basic,5,3,1,2,20752,rain,"Beautiful little apartment very close to the centre of Athens. Orestis was more than a wonderful host. He came to see us at Syntagma square where our bus from the airport arrived at 1am. He gave us a map and pointed out the best places to visit, it was like having a paid tour guide! He left some Greek yogurt and orange juice in the fridge which was so helpful the next morning when we needed to relax after a busy day of travelling rather than going around to look for breakfast. Flat functions well and is a little masterpiece. Orestis was always available to answer any queries during the stay. 100% recommended place and 100% recommended host."
203555,1,54,Self Enquiry,1,9,Female,4,5,Standard,3,2,5,3,28847,rain,"We enjoyed our stay at Orestis' studio apartment, the area is pleasant and  within walking distance to the metro and the city. There are places to eat just down the road as well as a small supermarket. Orestis was very helpful and welcoming to us."
203556,1,39,Self Enquiry,1,9,Male,3,4,Deluxe,4,6,4,1,23533,rain,"What a lovely place! Thank you very much Orestis. You welcomed us very calm and friendly and gave us inspiring hints for our stay in Greece. Definitely recommended to stay at his place! 

ps. Let me know when you are in Berlin, you are more than welcomed. 

Erika and David"
203557,0,33,Company Invited,1,7,Male,4,4,Deluxe,5,6,4,3,22765,rain,"Orestis was an amazing host. He explained everything to me and gave me a lot of advices. The place is (Website hidden by Airbnb) was very clean and the kitchen is fully equipped. The bathroom is a bit small but fully equipped with shampoo, gel shower, hygienic paper, everything!!I was positively surprised about it. The studio is located in a very quiet and safe area and you can walk to all the attractions in 10/15minutes. If you don't like walking, there are a lot of buses also during the night. Highly reccomended!! Thanks a lot. I loved my first airbnb experience!"
203558,0,49,Self Enquiry,1,22,Female,4,4,Basic,5,2,1,1,21045,rain,"Located in one of the most charming streets of Athens. Open area nearby where free parking is possible.
Stayed during winter time and the apartment was very cold. There was hot water and the host provided an electrical heater, but that was not enough.

At the end I had a nice stay and I would like to return to this place during spring or summer in order to enjoy it more."
203559,0,35,Self Enquiry,1,14,Male,3,4,Basic,3,3,1,2,21650,rain,"I stayed at Orestis's place while I was working in Athens, and it was perfect for me. It was small but it had everything I needed. I was slightly concerned that the view from the street would be an issue, but it is a very quiet street and if you close the curtains and the blinds at night it is no problem at all. I felt very safe there. The apartment is walking distance from the tram that takes you straight to Syntagma, or you could walk to the metro station Acropolis. It is also very close to the first Athens cemetary and the Zappeion, I loved visiting both.
It did get a bit cold since I stayed during the winter, but I can imagine it would be perfect during the late spring and summer. I had a very good stay here :)"
203560,0,56,Self Enquiry,3,33,Male,3,5,King,3,3,3,2,38264,rain,"Location great, close to tram station and bus routes. If going in colder weather prepare yourself as the apartment is cold. I'm sure summer would be perfect there."
203561,0,35,Self Enquiry,1,7,Male,3,4,Deluxe,3,2,4,1,24162,rain,"Wow, I have rented all kinds of places all over the world with Airbnb for many years now.  This was the worst rental/hotel experience of my life.  The apartment had mold in it and I had to leave early and move to a new rental because it made me sick.  My eyes were burning and the smell made me cough.  It took me a couple of days to find a new place and I moved out on my birthday.  It pretty much ruined my trip.  I do hope Orestis gets rid of the mold before he rents it again.  "
203562,0,27,Self Enquiry,1,10,Female,3,4,Basic,3,3,3,2,20739,rain,"I was studying at the Athens Centre for three weeks, and this apartment was perfect. Three minute walk to class, and great bakery, mini mart and cafe on the next block. It's on a lovely quiet block too, very green. Nice functional kitchen, fast wifi and a very nice host who grew up in the neighborhood. "
203563,0,39,Self Enquiry,3,21,Male,4,4,Deluxe,4,2,5,3,28602,rain,Nice and calm place with nature of the park. The house pretty good and small very good for couples. The bath is a little small but for 2 people is good. Orestis is very nice person and communicative.
203564,0,39,Self Enquiry,3,23,Female,3,4,Deluxe,4,4,1,1,22876,rain,"Recommend Orestis apartment. His apt is small but everything you need is there. Stove, oven(a little bit old but works perfect) refrigerator, no AC but two electric fans which are enough, no washing machine but there is bucket so you can wash cloth easily and dry under the sunshine.
 The apartment locates in the quiet pedestrian and a lovely park in front of it. That makes the air very fresh and the door and the small balcony provide enough light. 

The only problem we have in orestis apartment is that our german simcards have no connection. I supposed its maybe because of the thick wall because I have the same problem when I am in the class too. And when I go out a bit at the pedestrian the connection is ok again.  

Orestis is also very kind and good communicate. When we have the problem he or his friend respond fast and helpful. I very much recommend his apartment."
203565,0,37,Self Enquiry,3,7,Fe Male,4,4,Deluxe,3,8,1,2,25493,rain,"Orestis is a great host. He was very generous with recommendations and information, and responded quickly to any issues. The apartment was in a really great location too. Close to the action, but nice and quiet."
203566,0,30,Self Enquiry,1,10,Male,3,4,Basic,5,3,3,2,23401,rain,The host canceled this reservation 20 days before arrival. This is an automated posting.
203567,0,36,Self Enquiry,1,17,Fe Male,3,4,Deluxe,3,5,1,1,24820,fog,"Very nice place to stay in Athens. Not in the heart of city center, however in walkable distance and in the lovely neighborhood."
203568,0,40,Self Enquiry,3,13,Male,3,2,Standard,3,4,4,2,26915,tue,Enjoyed my stay here. Lots of space. Good kitchen and close proximity to tram which can go to metro anywhere in Athens. Great communication. Thank you.
203569,0,30,Company Invited,1,9,Male,3,4,Deluxe,3,3,3,1,27531,fog,Great location! A quiet neighborhood just a 15 minute walk from Syntagma Square and other busy parts of the city. 
203570,0,51,Self Enquiry,3,6,Male,3,4,King,3,,5,2,38009,rain,"It was a great experience, especially because of host hospitality. He helped us with the baggage when met us, explained and showed everything in details and in a good manner. It was our first trip in Europe and it started really well because of him :) The place is extra good for all who are looking for all main sights to be placed in a walking distance. Acropol, National Garden, lots of museums are located in 20-40 minutes from  the apartments. Grocery shops are near too. I recommend ""AB"" for those who preferred wide assortiment and ""Market Inn"" for those who likes a great price per quality products. I'd like to especially thank Orestis for a kind permission to stay later becauser of the night flight. In overall, the room is very good and left only good memories! Will definitely recommend your nice and cozy place to our friends. "
203571,0,24,Self Enquiry,1,17,Male,3,2,Basic,3,4,1,1,20751,rain,"Everything was perfect from the begin to the end. It was a pretty one flat, well located with everything that you need inside. Oresti was here for us everytime and he is living near. We are recommanding this airbnb ! ++++"
203572,0,37,Company Invited,1,13,Male,4,2,Deluxe,5,5,4,2,24240,sun,"I'm more than satisfied with the stay in the flat. Everything was clean and the flat is very well-located. There is also 24/7 security outside the flat, which makes you feel extra safe during your stay."
203573,0,43,Self Enquiry,1,16,Male,4,5,King,3,2,1,2,38291,sun,"i stayed here 1 MONTH
all was good it is nice and cozy little studio.
location is good and very relaxed and peaceful street near athens cemetery.15 min walk to syntagma
ab market 5 min walk
check in very easy
orestis was quick response
the only negative thing for me is toilets and shower are very small and together but i got use to it fast
sofa and bed are compy"
203574,0,36,Self Enquiry,1,35,Male,3,2,Deluxe,3,3,5,1,22085,sun,"The appartment is located in a extremly cozy and safe area with many small shops, bakeries and restaurents - still very close to the center of Athens.
Orestis is a very polite host and answered quickly whenever i texted him about anything. 
My friend and i loved to stay in the apartment for 7 days. 
I can definitely recommend a stay in this place"
203575,0,35,Company Invited,1,17,Male,4,5,Deluxe,3,3,4,2,23741,sun,"We had a very enjoyable stay during our time in Athens. The place was beautiful and was in the perfect location. Our host made sure to do all that he could to make our stay memorable, which it was. 5 stars. "
203576,0,41,Self Enquiry,3,21,Female,3,4,Deluxe,5,3,3,2,23317,fog,Kostas definitely made me feel welcome while staying at his place.  There was an issue where it was doubled booked & I had to leave earlier than what I reserved.  This is definitely a luxury apartment and is in great location near public transportation and in the hip area of Athens.  It has a Jacuzzi and great rooftop deck and nice views. 
203577,0,44,Self Enquiry,1,34,Male,3,2,Basic,4,7,5,2,23554,rain,"The apartment was absolutely lovely and so charming and Kostas was went above and beyond to make sure my friend and I were taken care of outside of what he needed to. He made sure we had transportation and set everything up, he suggested places to go see and eat, and was at our beck and call whenever we needed him. If he was unavailable, he had a woman (sorry I forgot her name!) that was so very sweet. If we are ever in Athens again, we will definitely be staying here again. I will also be recommending these apartments to any friend going to visit. Kostas, you're the best!!"
203578,0,36,Self Enquiry,1,14,Male,4,5,Basic,3,3,3,1,21368,rain,"Unfortunately we did not get to stay in this beautiful apartment, as there was a plumbing problem the night before we arrived. Thankfully Kostas arranged for us to stay in a 4 star hotel in downtown Athens, along with having a driver pick us up from the airport (which was nice after a long flight!) We would have preferred to stay in this apartment and have our own place, as the whole point was to not stay in a hotel... But glad that Kostas arranged a place for us to stay, and didn't leave us high and dry! Thanks Kostas! "
203579,0,47,Self Enquiry,3,7,Male,3,2,Super Deluxe,5,,4,2,36245,rain,"Our host/hotel owners were very helpful, informative and quick to respond. The apartment was absolutely beautiful and looked exactly like the photos. The location is also close to a lot of great restaurants, bars, metro and a short walk to the city center. 

Our hosts made sure to meet with us at the apartment, provided us a tour of the room and building as well as a list and map of sight-seeing hot spots and answered all questions we had. 

Please note that the hot tub on the roof is shared with all other tenants in the building as well. And the view of Acropolis is gorgeous at night. 

The reason this stay is rated 4 stars is because during our stay we encountered a leak in our ceiling due to the hot tub drain being clogged and the water overflowing. Fortunately, the host/ staff was very quick to action and fixed the issue and cleaned the mess in the apartment. "
203580,1,29,Self Enquiry,1,31,Male,3,4,Basic,4,3,1,1,21086,rain,"We enjoyed this place so much!  If it was not for the roof top Jacuzzi ,  I'm not sure we would have enjoyed our stay in Athens so much."
203581,0,23,Company Invited,1,33,Female,3,5,Basic,3,3,3,1,21492,rain,Demetrius was very helpful and helped us with questions to get around and areas of interest. He also will be the one helping you mostly so we were happy for his attention to us while we stayed there.
203582,0,51,Company Invited,1,27,Male,3,4,Super Deluxe,3,4,4,2,29923,rain,The apartment was beautiful with an amazing rooftop!! Neighborhood has good food and a lively nightlife. It was close to the metro as well. Kostas responded to all of our needs. Great place in Athens!!
203583,0,33,Self Enquiry,1,12,Female,3,2,Basic,3,5,5,2,21990,rain,"The flat is in a really great place to feel like a local! Just a skip away from the subway and very close to cute restaurants and bars. It was clean, comfortable, and the communication was great. I'd stay here again and recommend it to my friends.  

Note that this apparement is situated like a hotel, with a concierge desk downstairs, so you know that someone will be there to help should you need it. The host/manager who we met was helpful in letting us store in our bags before our check-in time, and was great at explaining the features of the apparement. "
203584,0,45,Self Enquiry,1,14,Female,3,4,King,3,,4,2,37727,rain,The host canceled this reservation the day before arrival. This is an automated posting.
203585,0,31,Self Enquiry,1,14,Male,3,5,Basic,4,3,5,1,20819,rain,"Loved staying in this flat in the Gazi area. Very quick walk to Kerameikos metro, which provided a perfect home base to see all the sites in central Athens from a more interesting, less touristy spot.  The roof hot tub was awesome. The suite itself was essentially as pictuered, no complaints, a corporate rental vibe. I do wish it has been a bit more amply stocked with essentials--soap, towels, etc.  There was just enough."
203586,0,46,Self Enquiry,1,12,Fe Male,3,6,Deluxe,5,3,3,1,24447,rain,"We had a great stay at this apartment. It's a short walk from the metro station which we caught from the airport. The jacuzzi is great with a view of the Acropolis and the apartment is spacious, new and clean. The host was very helpful and went out of his way to help us :)"
203587,0,46,Company Invited,3,33,Male,3,5,Deluxe,5,3,3,1,23063,rain,The this apartment is amazing. It's exactly as the pictures. The host is super friendly and helpful. The hot tub and the view in the roof is gorgeous. The neighborhood is very safe and close to all the attractions. The metro station is 4 min walk or less. Nightlife is just at 5 min walk. I highly recommend it. 
203588,0,32,Company Invited,3,9,Male,3,4,Deluxe,5,2,1,1,24010,rain,"Kostas place was AWESOME. The pictures are extremely accurate. The building was so nice and the room was even nicer. We were so impressed with not only the room but the staff. Kostas was so flexible with check in and check out times. He responded via text immediately when our internet was down (the whole street was down, so it was not a problem just with the facility). When we decided after 9 PM that we needed to coordinate a taxi for the following morning, he arranged it. He and his staff definitely go out of their way to help, offer suggestions, and be accommodating. The only problems we had besides the internet was that they forgot to tell us to flip a switch to get hot water, but when we texted to ask about it they responded immediately. The water and internet issues were both fixed before our stay ended, which was only one day. I would DEFINITELY recommend staying here, and hope to return to Athens so I can stay again. We loved it."
203589,0,37,Self Enquiry,1,19,Female,4,4,Deluxe,3,2,1,3,23341,rain,Kostas and company made everything super easy and of course the apartment was amazing and in a great location. I would definitely stay again on the next trip to Athens.
203590,0,35,Company Invited,1,17,Male,3,2,Deluxe,3,3,4,1,23402,rain,"Great property, like staying in a nice hotel room without the hotel pricetag! Well run property, big thank you to Giannis at the reception desk who goes out of his way to make you feel comfortable and well orientated in Athens. 
Very clean, minimalist/business style furnishings, even has a minibar! Towels and slippers provided along with some essential bath products. 
View from the jacuzzi (shared rooftop terrace) and location of property to lively ""going out"" district were the key factors. Highly recommend. Safe, and secure accomodation with a friendly welcome and assistance if required."
203591,0,50,Self Enquiry,1,32,Female,3,4,Basic,5,3,3,1,21889,tue,"The flat is amazing  and as described. We really enjoyed our Time in Athens. The Apartment is very Chose to all attractions and Janis and Dimtiris did everything for us to feeling really comfortable. Also the jacousy onto the roof was very conviniant and warm, wie could relax perfectly."
203592,0,40,Self Enquiry,1,17,Male,4,4,Deluxe,5,4,5,3,24055,rain,Great Appartment & amazing Rooftop Whirlpool
203593,0,28,Self Enquiry,1,26,Male,4,5,Basic,5,3,1,1,22744,rain,"Unfotunately, I have to say that we were overall quite disappointed with our experience.  The place was very clean and modern in an okay location but we had a massive inconvenience with check-in.  There was no arrival information including the address, provided.  We had to request it. We originally were told 2pm was ok.  Then we got a note and asked if we could be there by 1.  We rushed across the city and were told we could leave our bags but not get into the room until they finished some maintenance.  We were all in need of a rest and instead had to go out for the day with no shower.  They did call us around 4:30 to let us know it was ready and it was nice they brought up the bags for us.  Our previous place said we could have a late check out so this totally put a damper on the last day of our trip.  Instead of offering a discount for the problem, I was told that ""This was a luxury apartment, not a cheap hotel, and that this was the price to pay,"" as if we have never stayed somewhere nice before. It could have been a bit of language barrier but I have to say we were all, including my native Greek-speaking friend, a bit insulted. We were much happier in our €74/night place the night before.  (Actually, this was the least favorite of three Airbnbs of the whole trip.) Furthermore, both beds were awful.  There was a huge lump in the middle of the king size bed and the mattress was quite thin.  We all slept terribly. Also, our plans changed and we switched from two to a party of four.  It was not a good place for four.  Two would be the max based on the layout.  The unit pictured was completely different in layout, although the same style, than the one we were given.  I must say the rooftop patio and jacuzzi were breathtakingly beautiful but we did not get a chance to enjoy them due to the inconvenience mentioned earlier--we were too tired!  One final problem:  You cannot flush the paper anywhere in Greece but this was the only place that provided a trash bin with no lid...  Odd!  As an AirBNB host myself,  feel bad for leaving such a negative review but want to be honest about the experience for the integrity of the AirBNB community."
203594,0,36,Self Enquiry,1,25,Male,3,2,Deluxe,5,3,3,2,23886,rain,"My stay at Costas' place was fantastic! The place was incredible; clean, well - equipped, with nice linens, really close to the center and everyone was really helpful and extra nice. Great design and feel!"
203595,0,29,Self Enquiry,1,34,Female,3,6,Deluxe,5,2,4,1,23886,rain,"Kostas was incredibly helpful and accommodating to my husband that was arriving on the ferry early morning. 

The apartment was absolutely gorgeous... My only regret was my flight arriving late and not being able to spend much time in it.

I definitely recommend."
203596,0,22,Self Enquiry,1,12,Male,4,4,Basic,3,3,1,2,21795,fog,"This place was great! Very comfortable, super convenient, good amenities. All in all we had a great time :)"
203597,1,19,Company Invited,3,10,Female,4,4,Basic,3,3,5,2,20247,rain,"The apartment is amazing, like a hotel's suite! Would definitely go back!"
203598,0,48,Self Enquiry,2,33,Female,4,4,King,,5,4,2,38336,rain,"Kostas and his friends are so nice, the apartment is very clean and very comfortable, and the jacuzzi is so good!"
203599,0,40,Self Enquiry,1,10,Male,4,5,Deluxe,3,2,4,3,21747,rain,"Highly recommended!! 
Everything was perfect. The apartment is beautifully decorated and the area is also nice. Many nice reastaurants nearby and the metro station is really close too. 
Yannis helped us checking in giving us useful information about the city. We loved the rooftop Jacuzzi with Acropolis view on the shared terrace open 24H!!
Thanks a lot Kostas and Yannis for making this trip to Athens so special!! "
203600,0,41,Self Enquiry,1,22,Female,4,5,Standard,3,3,1,2,29113,rain,"Excellent apartment with very comfortable amenities! Kostas and his team were very welcoming and easy to communicate with. The location is perfect for going out in Gazi, and the apartment is very close to a metro station. The views from the hot tub on the roof are amazing! "
203601,0,36,Company Invited,1,15,Female,3,4,Deluxe,3,3,5,2,22826,rain,"Amazing place, amazing view, amazing hospitality!"
203602,0,38,Self Enquiry,1,26,Male,3,4,Deluxe,3,5,1,1,24446,rain,"The apartment is spacious, clean and ideally located a short walk from the metro and a lively entertainment district outside the main Athens tourist areas, with several amazing (and affordable) restaurants. The rooftop jacuzzi was also a perfect place to enjoy the sunset and Acropolis views. Kostas, Yannis and Dimitris were easy to communicate with and helped us find our way around the city, as well as accommodating our late check-in at short notice. Thank you for a wonderful stay!"
203603,0,40,Company Invited,1,11,Fe Male,3,4,Deluxe,3,2,3,1,23720,tue,"The apartment is in a fantastic location. On the same metro line as the airport and a minutes walk from Kerameikos square with its bars and restaurants. We walked everywhere, but the central metro stations are all a 4 or 5 minutes/1 or 2 stops on the metro.

The building itself is modern and well maintained. The apartment is spacious, comfortable, modern and beautifully designed with stunning views of the acropolis from the hot tub on the roof! 

I couldnt recommend staying with Kostas & Dimitris enough. Incredibly helpful, informative and accommodating. "
